"victim_zip","SpeciesIDDesc","bite_date","BreedIDDesc","GenderIDDesc","color","vaccination_yrs","vaccination_date","AdvIssuedYNDesc","WhereBittenIDDesc","quarantine_date","DispositionIDDesc","head_sent_date","release_date","ResultsIDDesc","datadif","year","month","season","total","class","CountryCode","PlaceName","AdminName1","AdminCode1","AdminName2","AdminCode2","AdminName3","AdminCode3","latitude","longitude","accuracy"
"40245","DOG",2012-04-14,"BOSTON TERRIER","FEMALE","BLK/WHT",NA,NA,NA,"HEAD",NA,NA,NA,NA,NA,NA,2012,4,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-05-03,"DOTSON","FEMALE","RED",1,"2014-09-14 00:00:00","NO","BODY",NA,"RELEASED",NA,"2015-05-13 00:00:00",NA,NA,2015,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-08-03,NA,NA,"BLK WHT",NA,NA,NA,"HEAD",NA,NA,NA,NA,NA,NA,2016,8,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-06-01,"PIT BULL","MALE","TAN",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2017,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-01-07,"GERM SHEPHERD","MALE","BLK BRN",NA,"2016-03-10 00:00:00",NA,"BODY",NA,NA,NA,"2017-01-31 00:00:00",NA,NA,2017,1,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-10-16,"GERM SHEPHERD","MALE","BRN/WHT",1,"2015-11-11 00:00:00",NA,"BODY",NA,NA,NA,"2015-10-27 00:00:00",NA,NA,2015,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-05-01,NA,"FEMALE","BLACK",NA,"2012-05-14 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2012,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-02-07,"LABRADOR RETRIV","FEMALE","BLONDE",1,"2015-12-11 00:00:00",NA,"HEAD",NA,NA,NA,"2016-02-17 00:00:00",NA,NA,2016,2,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-03-26,"HAVANESE","MALE","WHITE",3,"2014-02-11 00:00:00",NA,"HEAD",NA,NA,NA,NA,NA,NA,2015,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-02-21,"GOLD RETRIEVER","MALE","YELLOW",1,"2010-06-25 00:00:00","NO","BODY","2011-02-22 00:00:00",NA,NA,NA,NA,NA,2011,2,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2014-11-18,NA,"FEMALE","BLK WHT",1,"2014-12-15 00:00:00",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,2014,11,"fall",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-05-30,NA,"FEMALE","WHITE",1,"2010-01-11 00:00:00","NO","BODY","2010-06-07 00:00:00","RELEASED",NA,NA,"UNKNOWN",NA,2010,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-07-22,"AKITA",NA,"BRN BLK",NA,NA,NA,"HEAD",NA,NA,NA,NA,NA,NA,2017,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-04-15,"MALTASE","MALE","WHITE",3,"2011-06-29 00:00:00","NO","BODY","2011-06-16 00:00:00",NA,NA,NA,NA,NA,2011,4,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2014-07-25,NA,NA,"WHITE",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2014,7,"summer",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","OTHER",2011-10-12,NA,NA,NA,NA,NA,"NO","BODY",NA,"KILLED",2011-10-14,NA,"NEGATIVE",2,2011,10,"fall",11,"wildlife","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-01-03,"ROTTWEILER","MALE","BLK BRN",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2015,1,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-06-29,NA,"MALE","TAN",1,"2011-06-29 00:00:00","NO","BODY","2011-06-29 00:00:00",NA,NA,NA,NA,NA,2011,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-12-03,NA,"UNKNOWN",NA,NA,NA,"YES","BODY","2010-12-06 00:00:00","UNKNOWN",NA,NA,"UNKNOWN",NA,2010,12,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-04-23,NA,"MALE","BLK-WHT",1,"2010-04-11 00:00:00","NO","BODY","2010-04-23 00:00:00","RELEASED",NA,NA,"UNKNOWN",NA,2010,4,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-06-26,NA,NA,NA,NA,NA,"YES","HEAD",NA,NA,NA,NA,NA,NA,2011,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-06-22,NA,NA,NA,NA,NA,NA,"HEAD",NA,NA,2015-06-22,NA,"NEGATIVE",0,2015,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-06-23,NA,NA,NA,NA,NA,"NO","BODY","2011-06-23 00:00:00",NA,NA,NA,NA,NA,2011,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2013-10-04,"BOXER","FEMALE","BRINDLE",1,"2013-04-06 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2013,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2015-03-31,NA,"MALE","TABBY",3,"2015-01-30 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2015,3,"spring",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-07-17,"SIBERAN HUSKY","FEMALE","YELLOW",3,"2015-07-21 00:00:00",NA,"BODY",NA,NA,NA,"2016-07-27 00:00:00",NA,NA,2016,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-10-15,"ENGLISH BULLDOG","MALE","WHT BLK",1,"2015-12-04 00:00:00",NA,"BODY",NA,NA,NA,"2016-10-25 00:00:00",NA,NA,2016,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-11-23,"YORKSHIRE TERRIER","FEMALE","GRY WHT",1,"2016-03-21 00:00:00",NA,"HEAD",NA,NA,NA,"2016-12-05 00:00:00",NA,NA,2016,11,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-09-03,"CHICHAUHUA",NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2015,9,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2015-03-31,NA,"MALE","WHITE BLAC",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2015,3,"spring",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2015-06-17,NA,NA,NA,NA,NA,"YES","BODY",NA,NA,2015-06-17,NA,"NEGATIVE",0,2015,6,"summer",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-07-02,NA,"MALE","WHITE",3,"2015-05-27 00:00:00",NA,"BODY",NA,NA,NA,"2017-07-12 00:00:00",NA,NA,2017,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2015-07-29,NA,"FEMALE","ORANGE",1,"2014-11-01 00:00:00",NA,"UNKNOWN",NA,NA,NA,"2015-08-11 00:00:00",NA,NA,2015,7,"summer",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-05-10,NA,"FEMALE","TAN",3,"2009-07-01 00:00:00","NO","HEAD","2011-05-11 00:00:00",NA,NA,NA,NA,NA,2011,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-10-07,"SHIH TZU","MALE","WHITE",1,"2016-11-01 00:00:00",NA,"BODY",NA,NA,NA,"2016-11-02 00:00:00",NA,NA,2016,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-08-14,NA,"UNKNOWN","BLACK",NA,NA,"YES","BODY","2010-08-16 00:00:00","UNKNOWN",NA,NA,"UNKNOWN",NA,2010,8,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-10-19,"YORKSHIRE TERRIER",NA,"BROWN",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2016,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2012-07-01,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2012,7,"summer",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-05-31,"PIT BULL","MALE","BRN WHT",1,"2016-07-05 00:00:00",NA,"BODY",NA,NA,NA,"2016-06-10 00:00:00",NA,NA,2016,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-03-14,"SHELTIE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-12-03,"BULLMASTIFF","MALE","BROWN",NA,NA,"NO","BODY","2011-12-05 00:00:00","RELEASED",NA,NA,NA,NA,2011,12,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2010-05-29,NA,"MALE","BLK",NA,NA,"NO","BODY","2010-06-01 00:00:00","UNKNOWN",NA,NA,"UNKNOWN",NA,2010,5,"spring",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-03-26,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2016,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-03-13,"OTHER","FEMALE","SANDY",3,"2009-12-03 00:00:00","NO","BODY","2011-03-14 00:00:00",NA,NA,NA,NA,NA,2011,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-06-22,"PIT BULL","MALE","TAN",1,"2017-08-02 00:00:00",NA,"BODY",NA,NA,NA,"2017-07-05 00:00:00",NA,NA,2017,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-06-15,NA,NA,NA,NA,NA,"NO","BODY","2011-06-16 00:00:00",NA,NA,"2011-06-28 00:00:00",NA,NA,2011,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-06-30,NA,"MALE","BLACK",1,"2015-07-02 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2015,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2011-11-06,NA,"MALE","BLK-WHT",1,"2011-11-17 00:00:00","NO","BODY","2011-11-07 00:00:00","RELEASED",NA,NA,NA,NA,2011,11,"fall",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-07-24,"GERM SHEPHERD","MALE","BLCK",3,"2015-04-08 00:00:00",NA,"HEAD",NA,NA,NA,NA,NA,NA,2015,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2015-04-27,NA,NA,NA,3,"2014-10-22 00:00:00",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,2015,4,"spring",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2014-09-09,NA,"UNKNOWN","BLACK/WHIT",3,"2013-11-30 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2014,9,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-08-06,"BOXER","MALE","BROWN",1,"2012-08-28 00:00:00",NA,"HEAD",NA,NA,NA,NA,NA,NA,2012,8,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-04-16,NA,"MALE","BROWN",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2015,4,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-03-31,"YORKSHIRE TERRIER","MALE","TAN",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2012,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-06-15,"PIT BULL",NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2017,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-09-18,NA,"MALE","RED-BLK",3,"2010-03-08 00:00:00","NO","BODY","2010-09-20 00:00:00","RELEASED",NA,NA,"UNKNOWN",NA,2010,9,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-07-22,NA,"MALE","BLACK-TAN",1,"2010-06-21 00:00:00","NO","BODY","2010-07-22 00:00:00","RELEASED",NA,NA,"UNKNOWN",NA,2010,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2014-02-01,"PUG","MALE","FAWN",1,"2013-06-22 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2014,2,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-09-30,"WEIMARANER","FEMALE",NA,1,"2012-04-16 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2012,9,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-01-08,NA,"UNKNOWN","BROWN",NA,"2010-02-23 00:00:00","NO","BODY","2011-01-08 00:00:00","UNKNOWN",NA,NA,"UNKNOWN",NA,2011,1,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-10-01,NA,"MALE","GRAY-WHITE",1,"2010-10-16 00:00:00","NO","BODY","2010-10-05 00:00:00","RELEASED",NA,NA,"UNKNOWN",NA,2010,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245",NA,2016-01-22,NA,NA,NA,NA,NA,"YES","BODY",NA,NA,NA,NA,NA,NA,2016,1,"winter",107,"wildlife","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-05-08,"GERM SHEPHERD",NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2015,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-05-10,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2017,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2012-06-24,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2012,6,"summer",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2013-06-15,"LABRADOR RETRIV","MALE","BROWN",NA,"2013-06-29 00:00:00",NA,"HEAD",NA,NA,NA,NA,NA,NA,2013,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-11-24,NA,NA,NA,NA,NA,"YES","BODY",NA,NA,NA,NA,NA,NA,2011,11,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2015-06-19,NA,NA,"BLK WHITE",NA,NA,"YES","BODY",NA,NA,NA,NA,NA,NA,2015,6,"summer",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2013-09-04,"PIT BULL",NA,"WHITE/GRAY",NA,"2013-08-16 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2013,9,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-02-18,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2012,2,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-06-21,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2016,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2010-10-22,NA,"MALE","BLACK-WHT",1,"2010-03-03 00:00:00","NO","BODY","2010-10-22 00:00:00","RELEASED",NA,NA,"UNKNOWN",NA,2010,10,"fall",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2013-11-26,"PIT BULL",NA,"BROWN",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2013,11,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-01-18,"BOXER","MALE","BRINDLE",3,"2014-03-01 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2015,1,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-12-21,"LABRADOR RETRIV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,12,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-07-15,NA,"FEMALE","WHT GRY",1,"2017-04-10 00:00:00",NA,"HEAD",NA,NA,NA,"2017-07-25 00:00:00",NA,NA,2017,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2014-05-16,"LABRADOR RETRIV",NA,"TAN/WHITE",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2014,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-09-03,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2016,9,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2014-07-29,"PUG","MALE","FAWN TAN",NA,"2014-08-29 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2014,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-07-22,"WEIMARANER","MALE","GRAY",3,"2016-08-02 00:00:00",NA,"BODY",NA,NA,NA,"2016-08-01 00:00:00",NA,NA,2016,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-01-08,"LABRADOR RETRIV",NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2017,1,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2014-06-16,"LABRADOR RETRIV","MALE","BROWN",3,"2011-11-08 00:00:00",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,2014,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2013-11-28,NA,"MALE","BLK WHT",1,"2013-06-08 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2013,11,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-01-29,NA,"MALE","BLACK",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2012,1,"winter",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-03-21,NA,"FEMALE","TRI",1,"2010-06-18 00:00:00","NO","HEAD","2011-03-22 00:00:00",NA,NA,NA,NA,NA,2011,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-08-04,"BOXER","MALE","BLACK",NA,NA,"NO","HEAD",NA,NA,NA,"2017-08-14 00:00:00",NA,NA,2017,8,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-04-15,"CHICHAUHUA","FEMALE","GREY WHT",3,"2016-03-28 00:00:00",NA,"UNKNOWN",NA,NA,NA,"2016-04-25 00:00:00",NA,NA,2016,4,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2011-06-02,"DACHSHUND","MALE","BROWN",1,"2010-09-21 00:00:00","NO","HEAD","2011-06-03 00:00:00",NA,NA,"2011-06-13 00:00:00",NA,NA,2011,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2014-08-13,"LABRADOR RETRIV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,8,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2013-09-04,NA,"FEMALE","BLACK",3,"2013-08-31 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2013,9,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-03-20,"BEAGLE","MALE",NA,3,"2015-11-03 00:00:00",NA,"BODY",NA,NA,NA,"2017-04-17 00:00:00",NA,NA,2017,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2015-03-31,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2015,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2012-03-13,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2012,3,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2010-04-18,NA,"MALE","BLUE-GRAY-",1,"2009-11-08 00:00:00","NO","HEAD","2010-04-29 00:00:00","RELEASED",NA,NA,"UNKNOWN",NA,2010,4,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","CAT",2014-10-12,NA,"MALE","GRAY",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2014,10,"fall",1561,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-06-19,"WEIMARANER",NA,"GRAY",3,"2016-04-30 00:00:00",NA,"UNKNOWN",NA,NA,NA,"2017-06-29 00:00:00",NA,NA,2017,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2014-10-08,NA,"MALE","BLACK",1,"2014-05-24 00:00:00",NA,"BODY",NA,NA,NA,NA,NA,NA,2014,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-11-25,NA,NA,NA,NA,NA,NA,"BODY",NA,NA,NA,"2016-12-12 00:00:00",NA,NA,2016,11,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-06-01,NA,NA,"BRN WHT",NA,NA,NA,"BODY",NA,NA,NA,NA,NA,NA,2017,6,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-07-11,NA,"MALE","WHITE",3,"2016-12-28 00:00:00",NA,"BODY",NA,NA,NA,"2017-07-24 00:00:00",NA,NA,2017,7,"summer",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2017-05-24,"GERM SHEPHERD","FEMALE","BLK GRY",3,"2017-06-06 00:00:00",NA,"BODY",NA,NA,NA,"2017-06-06 00:00:00",NA,NA,2017,5,"spring",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
"40245","DOG",2016-10-24,NA,"FEMALE",NA,1,"2016-11-02 00:00:00",NA,"BODY",NA,NA,NA,"2016-11-03 00:00:00",NA,NA,2016,10,"fall",7003,"domestic","US","Louisville","Kentucky","KY","Jefferson",111,"",NA,38.2683,-85.4845,4
